"id","date","treasure_g","site"
"M007",2015-05-28,665.258735721003,"Diagon Alley"
"M017",2015-05-28,620.130194915054,"Diagon Alley"
"F019",2015-05-28,225.081146404128,"Diagon Alley"
"M023",2015-05-28,92.9082508324626,"Diagon Alley"
"M002",2015-05-28,492.209061806051,"Forbidden Forest"
"M003",2015-05-28,526.543038367446,"Forbidden Forest"
"M005",2015-05-28,79.1756648699381,"Forbidden Forest"
"F011",2015-05-28,44.3888754679524,"Forbidden Forest"
"F013",2015-05-28,NA,"Forbidden Forest"
"M016",2015-05-28,62.9597007866088,"Forbidden Forest"
"M021",2015-05-28,102.513752997944,"Forbidden Forest"
"M001",2015-05-28,248.974190570993,"Gringotts"
"F004",2015-05-28,458.645066965082,"Gringotts"
"F008",2015-05-28,668.309150976005,"Gringotts"
"M009",2015-05-28,1453.82003192906,"Gringotts"
"M012",2015-05-28,5233.9696367073,"Gringotts"
"M014",2015-05-28,79.047517695127,"Gringotts"
"M015",2015-05-28,385.084314726165,"Gringotts"
"M018",2015-05-28,322.893542509101,"Gringotts"
"F020",2015-05-28,842.19989314521,"Gringotts"
"F010",2015-05-28,1664.39719113496,"Hogsmeade"
"M022",2015-05-28,426.131562899729,"Hogsmeade"
"F024",2015-05-28,186.748630755919,"Hogsmeade"
"M006",2015-06-04,131.129278044558,"Diagon Alley"
"M007",2015-06-04,380.258431193044,"Diagon Alley"
"M017",2015-06-04,1304.4478953411,"Diagon Alley"
"F019",2015-06-04,136.911401427047,"Diagon Alley"
"M023",2015-06-04,NA,"Diagon Alley"
"M002",2015-06-04,1020.82663306356,"Forbidden Forest"
"M003",2015-06-04,297.172374055804,"Forbidden Forest"
"M005",2015-06-04,93.4645779601484,"Forbidden Forest"
"F011",2015-06-04,94.5368695969481,"Forbidden Forest"
"F013",2015-06-04,283.387258793135,"Forbidden Forest"
"M016",2015-06-04,86.7974486646097,"Forbidden Forest"
"M021",2015-06-04,143.428829592174,"Forbidden Forest"
"M001",2015-06-04,190.467667797021,"Gringotts"
"F004",2015-06-04,503.301780796084,"Gringotts"
"F008",2015-06-04,306.111244784448,"Gringotts"
"M009",2015-06-04,761.47753962914,"Gringotts"
"M012",2015-06-04,8385.41772332208,"Gringotts"
"M014",2015-06-04,76.9694470415812,"Gringotts"
"M015",2015-06-04,NA,"Gringotts"
"M018",2015-06-04,160.15309956987,"Gringotts"
"F020",2015-06-04,884.500144434914,"Gringotts"
"F010",2015-06-04,1907.84706768427,"Hogsmeade"
"M022",2015-06-04,364.623615889393,"Hogsmeade"
"F024",2015-06-04,148.574572378517,"Hogsmeade"
"M006",2015-06-11,143.882504332405,"Diagon Alley"
"M007",2015-06-11,NA,"Diagon Alley"
"M017",2015-06-11,1000.05507472148,"Diagon Alley"
"F019",2015-06-11,235.641427780437,"Diagon Alley"
"M023",2015-06-11,79.0935158522651,"Diagon Alley"
"M002",2015-06-11,617.968655915358,"Forbidden Forest"
"M003",2015-06-11,201.380056735077,"Forbidden Forest"
"M005",2015-06-11,53.9031700150986,"Forbidden Forest"
"F011",2015-06-11,105.153021732538,"Forbidden Forest"
"F013",2015-06-11,234.356960256558,"Forbidden Forest"
"M016",2015-06-11,61.5463075732293,"Forbidden Forest"
"M021",2015-06-11,196.893974507489,"Forbidden Forest"
"M001",2015-06-11,219.624653159117,"Gringotts"
"F004",2015-06-11,458.157704006824,"Gringotts"
"F008",2015-06-11,417.594140327769,"Gringotts"
"M009",2015-06-11,1565.95053539404,"Gringotts"
"M012",2015-06-11,8558.13435378255,"Gringotts"
"M014",2015-06-11,69.3253344184423,"Gringotts"
"M015",2015-06-11,201.429867045817,"Gringotts"
"M018",2015-06-11,269.835949760217,"Gringotts"
"F020",2015-06-11,1264.59344522331,"Gringotts"
"F010",2015-06-11,1011.62281336285,"Hogsmeade"
"M022",2015-06-11,345.101052120293,"Hogsmeade"
"F024",2015-06-11,243.078765210165,"Hogsmeade"
"M006",2015-06-18,246.620539109249,"Diagon Alley"
"M007",2015-06-18,389.802112461866,"Diagon Alley"
"M017",2015-06-18,676.471778878672,"Diagon Alley"
"F019",2015-06-18,309.83784316864,"Diagon Alley"
"M023",2015-06-18,149.15968525563,"Diagon Alley"
"M002",2015-06-18,NA,"Forbidden Forest"
"M003",2015-06-18,457.975350619571,"Forbidden Forest"
"M005",2015-06-18,111.691314145964,"Forbidden Forest"
"F011",2015-06-18,62.8533638390417,"Forbidden Forest"
"F013",2015-06-18,171.294823280658,"Forbidden Forest"
"M016",2015-06-18,66.6519422568399,"Forbidden Forest"
"M021",2015-06-18,97.5796323679041,"Forbidden Forest"
"M001",2015-06-18,95.4584700774394,"Gringotts"
"F004",2015-06-18,928.402404525123,"Gringotts"
"F008",2015-06-18,310.599273236695,"Gringotts"
"M009",2015-06-18,1509.98929111882,"Gringotts"
"M012",2015-06-18,6135.62820473389,"Gringotts"
"M014",2015-06-18,64.6704683793005,"Gringotts"
"M015",2015-06-18,368.177358962255,"Gringotts"
"M018",2015-06-18,156.507689683241,"Gringotts"
"F020",2015-06-18,788.983137320367,"Gringotts"
"F010",2015-06-18,NA,"Hogsmeade"
"M022",2015-06-18,529.286910674993,"Hogsmeade"
"F024",2015-06-18,142.270855958956,"Hogsmeade"
"M006",2015-06-25,173.922089063325,"Diagon Alley"
"M007",2015-06-25,716.413520508105,"Diagon Alley"
"M017",2015-06-25,646.088919230463,"Diagon Alley"
"F019",2015-06-25,221.712223236458,"Diagon Alley"
"M023",2015-06-25,NA,"Diagon Alley"
"M002",2015-06-25,1018.24962183129,"Forbidden Forest"
"M003",2015-06-25,399.669953784129,"Forbidden Forest"
"M005",2015-06-25,51.3783883552519,"Forbidden Forest"
"F011",2015-06-25,91.6894003577024,"Forbidden Forest"
"F013",2015-06-25,387.338479584585,"Forbidden Forest"
"M016",2015-06-25,57.3941734452971,"Forbidden Forest"
"M021",2015-06-25,130.925131225345,"Forbidden Forest"
"M001",2015-06-25,219.701800114647,"Gringotts"
"F004",2015-06-25,406.726859362441,"Gringotts"
"F008",2015-06-25,359.693776487305,"Gringotts"
"M009",2015-06-25,912.44909549215,"Gringotts"
"M012",2015-06-25,3498.40269023565,"Gringotts"
"M014",2015-06-25,111.530883401999,"Gringotts"
"M015",2015-06-25,266.828704891576,"Gringotts"
"M018",2015-06-25,363.820487272916,"Gringotts"
"F020",2015-06-25,1906.95302529898,"Gringotts"
"F010",2015-06-25,986.123708011231,"Hogsmeade"
"M022",2015-06-25,381.808645428449,"Hogsmeade"
"F024",2015-06-25,78.416252509697,"Hogsmeade"
"M006",2016-01-01,166.12595195739,"Diagon Alley"
"M007",2016-01-01,338.899692592128,"Diagon Alley"
"M017",2016-01-01,NA,"Diagon Alley"
"F019",2016-01-01,257.331140876322,"Diagon Alley"
"M023",2016-01-01,73.2115858575252,"Diagon Alley"
"M025",2016-01-01,NA,"Diagon Alley"
"F037",2016-01-01,51.0740862127817,"Diagon Alley"
"F044",2016-01-01,NA,"Diagon Alley"
"M002",2016-01-01,335.448216331212,"Forbidden Forest"
"M003",2016-01-01,359.652948369938,"Forbidden Forest"
"M005",2016-01-01,65.866503573829,"Forbidden Forest"
"F011",2016-01-01,65.7284225670505,"Forbidden Forest"
"F013",2016-01-01,239.426510717254,"Forbidden Forest"
"M016",2016-01-01,62.6563118623473,"Forbidden Forest"
"M021",2016-01-01,184.332225238559,"Forbidden Forest"
"M027",2016-01-01,87.1522074013734,"Forbidden Forest"
"F029",2016-01-01,40.4099625958368,"Forbidden Forest"
"F030",2016-01-01,62.9400621329537,"Forbidden Forest"
"M031",2016-01-01,118.920972877549,"Forbidden Forest"
"M035",2016-01-01,149.757466360325,"Forbidden Forest"
"F038",2016-01-01,75.5083736685117,"Forbidden Forest"
"M039",2016-01-01,95.3932243089528,"Forbidden Forest"
"M001",2016-01-01,144.75661854515,"Gringotts"
"F004",2016-01-01,175.625176969343,"Gringotts"
"F008",2016-01-01,413.495886685734,"Gringotts"
"M009",2016-01-01,NA,"Gringotts"
"M012",2016-01-01,4374.09787475167,"Gringotts"
"M014",2016-01-01,38.7518768352474,"Gringotts"
"M015",2016-01-01,166.146128037352,"Gringotts"
"M018",2016-01-01,169.118359622304,"Gringotts"
"F020",2016-01-01,475.692820001264,"Gringotts"
"M026",2016-01-01,228.236953491861,"Gringotts"
"F032",2016-01-01,71.1814968922043,"Gringotts"
"M034",2016-01-01,496.168679067907,"Gringotts"
"F036",2016-01-01,77.2519289805605,"Gringotts"
"M041",2016-01-01,425.404494040175,"Gringotts"
"F042",2016-01-01,107.185206557183,"Gringotts"
"M045",2016-01-01,184.167861650233,"Gringotts"
"F010",2016-01-01,983.97155063022,"Hogsmeade"
"F024",2016-01-01,236.012043583091,"Hogsmeade"
"F028",2016-01-01,34.2545664118083,"Hogsmeade"
"F033",2016-01-01,641.554344582036,"Hogsmeade"
"F040",2016-01-01,129.540777467387,"Hogsmeade"
"M043",2016-01-01,1042.3529077924,"Hogsmeade"
"M006",2016-01-08,141.92326400678,"Diagon Alley"
"M007",2016-01-08,592.743674220629,"Diagon Alley"
"M017",2016-01-08,NA,"Diagon Alley"
"F019",2016-01-08,301.476378634761,"Diagon Alley"
"M023",2016-01-08,76.6505735581968,"Diagon Alley"
"M025",2016-01-08,113.393017585727,"Diagon Alley"
"F037",2016-01-08,125.30591348673,"Diagon Alley"
"F044",2016-01-08,275.921472329032,"Diagon Alley"
"M002",2016-01-08,454.102680040553,"Forbidden Forest"
"M003",2016-01-08,232.176909526881,"Forbidden Forest"
"M005",2016-01-08,32.4940517963368,"Forbidden Forest"
"F011",2016-01-08,50.8428771908145,"Forbidden Forest"
"F013",2016-01-08,211.866968719987,"Forbidden Forest"
"M016",2016-01-08,29.9052254484851,"Forbidden Forest"
"M021",2016-01-08,97.1789359978167,"Forbidden Forest"
"M027",2016-01-08,56.8688362452535,"Forbidden Forest"
"F029",2016-01-08,35.1765535891423,"Forbidden Forest"
"F030",2016-01-08,39.9240996891053,"Forbidden Forest"
"M031",2016-01-08,236.147334964668,"Forbidden Forest"
"M035",2016-01-08,205.523202082343,"Forbidden Forest"
"F038",2016-01-08,147.100061267224,"Forbidden Forest"
"M039",2016-01-08,229.830560517408,"Forbidden Forest"
"M001",2016-01-08,101.933318170619,"Gringotts"
"F004",2016-01-08,725.719947764221,"Gringotts"
"F008",2016-01-08,228.485970736429,"Gringotts"
"M009",2016-01-08,1322.80117285333,"Gringotts"
"M012",2016-01-08,2927.39881085426,"Gringotts"
"M014",2016-01-08,116.40808158685,"Gringotts"
"M015",2016-01-08,247.676719614853,"Gringotts"
"M018",2016-01-08,NA,"Gringotts"
"F020",2016-01-08,507.804897474943,"Gringotts"
"M026",2016-01-08,220.351416526397,"Gringotts"
"F032",2016-01-08,169.962931380694,"Gringotts"
"M034",2016-01-08,714.765352756319,"Gringotts"
"F036",2016-01-08,73.4248477862792,"Gringotts"
"M041",2016-01-08,498.781698159011,"Gringotts"
"F042",2016-01-08,146.68267484253,"Gringotts"
"M045",2016-01-08,274.715543694987,"Gringotts"
"F010",2016-01-08,611.785669788506,"Hogsmeade"
"F024",2016-01-08,81.5586629092796,"Hogsmeade"
"F028",2016-01-08,37.6422279479646,"Hogsmeade"
"F033",2016-01-08,471.669954237304,"Hogsmeade"
"F040",2016-01-08,106.669579435174,"Hogsmeade"
"M043",2016-01-08,NA,"Hogsmeade"
"M006",2016-01-15,301.341917951574,"Diagon Alley"
"M007",2016-01-15,251.121693171905,"Diagon Alley"
"M017",2016-01-15,671.302861570519,"Diagon Alley"
"F019",2016-01-15,280.248179756294,"Diagon Alley"
"M023",2016-01-15,115.526337799849,"Diagon Alley"
"M025",2016-01-15,NA,"Diagon Alley"
"F037",2016-01-15,57.2015335197389,"Diagon Alley"
"F044",2016-01-15,123.890013827994,"Diagon Alley"
"M002",2016-01-15,588.517170851903,"Forbidden Forest"
"M003",2016-01-15,110.879589962374,"Forbidden Forest"
"M005",2016-01-15,56.2787277033665,"Forbidden Forest"
"F011",2016-01-15,59.1562873808058,"Forbidden Forest"
"F013",2016-01-15,239.907863466004,"Forbidden Forest"
"M016",2016-01-15,16.024972733495,"Forbidden Forest"
"M021",2016-01-15,149.581644483245,"Forbidden Forest"
"M027",2016-01-15,84.7165905046138,"Forbidden Forest"
"F029",2016-01-15,34.8057732008398,"Forbidden Forest"
"F030",2016-01-15,93.5867768181213,"Forbidden Forest"
"M031",2016-01-15,143.239246917958,"Forbidden Forest"
"M035",2016-01-15,NA,"Forbidden Forest"
"F038",2016-01-15,67.2778913606825,"Forbidden Forest"
"M039",2016-01-15,208.647093221176,"Forbidden Forest"
"M001",2016-01-15,107.766193164487,"Gringotts"
"F004",2016-01-15,384.919290115907,"Gringotts"
"F008",2016-01-15,NA,"Gringotts"
"M009",2016-01-15,1082.10053228444,"Gringotts"
"M012",2016-01-15,NA,"Gringotts"
"M014",2016-01-15,NA,"Gringotts"
"M015",2016-01-15,NA,"Gringotts"
"M018",2016-01-15,135.420820768023,"Gringotts"
"F020",2016-01-15,294.355691126646,"Gringotts"
"M026",2016-01-15,242.200408729924,"Gringotts"
"F032",2016-01-15,92.3175049526766,"Gringotts"
"M034",2016-01-15,691.716966714038,"Gringotts"
"F036",2016-01-15,88.0020213165834,"Gringotts"
"M041",2016-01-15,571.641596905547,"Gringotts"
"F042",2016-01-15,142.447984681125,"Gringotts"
"M045",2016-01-15,NA,"Gringotts"
"F010",2016-01-15,611.360582971419,"Hogsmeade"
"F024",2016-01-15,152.189065763042,"Hogsmeade"
"F028",2016-01-15,39.7642719556717,"Hogsmeade"
"F033",2016-01-15,480.554579174224,"Hogsmeade"
"F040",2016-01-15,182.009100241659,"Hogsmeade"
"M043",2016-01-15,1989.44883585858,"Hogsmeade"
"M006",2016-01-22,192.684432395551,"Diagon Alley"
"M007",2016-01-22,373.234591628737,"Diagon Alley"
"M017",2016-01-22,739.727109290711,"Diagon Alley"
"F019",2016-01-22,279.464669323091,"Diagon Alley"
"M023",2016-01-22,130.264121284578,"Diagon Alley"
"M025",2016-01-22,191.647479204377,"Diagon Alley"
"F037",2016-01-22,86.9750699681297,"Diagon Alley"
"F044",2016-01-22,108.236868786233,"Diagon Alley"
"M002",2016-01-22,407.911454393891,"Forbidden Forest"
"M003",2016-01-22,250.935421509513,"Forbidden Forest"
"M005",2016-01-22,55.9736681784038,"Forbidden Forest"
"F011",2016-01-22,77.5877246532297,"Forbidden Forest"
"F013",2016-01-22,328.978329667349,"Forbidden Forest"
"M016",2016-01-22,83.1434362373025,"Forbidden Forest"
"M021",2016-01-22,67.225163809354,"Forbidden Forest"
"M027",2016-01-22,79.3238181566608,"Forbidden Forest"
"F029",2016-01-22,NA,"Forbidden Forest"
"F030",2016-01-22,73.8457669493875,"Forbidden Forest"
"M031",2016-01-22,223.676283633754,"Forbidden Forest"
"M035",2016-01-22,62.18626377215,"Forbidden Forest"
"F038",2016-01-22,271.311855541311,"Forbidden Forest"
"M039",2016-01-22,157.472157722146,"Forbidden Forest"
"M001",2016-01-22,157.137701449102,"Gringotts"
"F004",2016-01-22,716.800433965415,"Gringotts"
"F008",2016-01-22,324.65044759797,"Gringotts"
"M009",2016-01-22,533.63438071473,"Gringotts"
"M012",2016-01-22,5952.64159725314,"Gringotts"
"M014",2016-01-22,38.0141895534436,"Gringotts"
"M015",2016-01-22,244.547390673588,"Gringotts"
"M018",2016-01-22,279.166846989832,"Gringotts"
"F020",2016-01-22,411.131827162218,"Gringotts"
"M026",2016-01-22,277.745007347627,"Gringotts"
"F032",2016-01-22,198.143333421309,"Gringotts"
"M034",2016-01-22,445.072491964249,"Gringotts"
"F036",2016-01-22,100.34926992478,"Gringotts"
"M041",2016-01-22,644.810276643138,"Gringotts"
"F042",2016-01-22,107.742260654335,"Gringotts"
"M045",2016-01-22,289.272905942133,"Gringotts"
"F010",2016-01-22,584.773508233116,"Hogsmeade"
"F024",2016-01-22,79.8031267839665,"Hogsmeade"
"F028",2016-01-22,66.2360020680918,"Hogsmeade"
"F033",2016-01-22,480.764935948219,"Hogsmeade"
"F040",2016-01-22,127.129287106373,"Hogsmeade"
"M043",2016-01-22,1790.85478655528,"Hogsmeade"
"M006",2016-01-29,219.471492739369,"Diagon Alley"
"M007",2016-01-29,449.501590352895,"Diagon Alley"
"M017",2016-01-29,890.056515383325,"Diagon Alley"
"F019",2016-01-29,262.9093705071,"Diagon Alley"
"M023",2016-01-29,112.440435013909,"Diagon Alley"
"M025",2016-01-29,100.055668043571,"Diagon Alley"
"F037",2016-01-29,59.6307840325826,"Diagon Alley"
"F044",2016-01-29,130.403323568247,"Diagon Alley"
"M002",2016-01-29,571.104711671567,"Forbidden Forest"
"M003",2016-01-29,236.241167357089,"Forbidden Forest"
"M005",2016-01-29,32.2298097700228,"Forbidden Forest"
"F011",2016-01-29,35.4650161806901,"Forbidden Forest"
"F013",2016-01-29,NA,"Forbidden Forest"
"M016",2016-01-29,NA,"Forbidden Forest"
"M021",2016-01-29,127.029460961282,"Forbidden Forest"
"M027",2016-01-29,55.5749767088279,"Forbidden Forest"
"F029",2016-01-29,56.7828297982784,"Forbidden Forest"
"F030",2016-01-29,70.5424995786059,"Forbidden Forest"
"M031",2016-01-29,241.814371919653,"Forbidden Forest"
"M035",2016-01-29,153.751274573676,"Forbidden Forest"
"F038",2016-01-29,102.360716595077,"Forbidden Forest"
"M039",2016-01-29,160.344204460845,"Forbidden Forest"
"M001",2016-01-29,92.3966368653387,"Gringotts"
"F004",2016-01-29,597.657269817043,"Gringotts"
"F008",2016-01-29,304.720956372628,"Gringotts"
"M009",2016-01-29,1326.18992747172,"Gringotts"
"M012",2016-01-29,6749.81667649442,"Gringotts"
"M014",2016-01-29,37.1566552373048,"Gringotts"
"M015",2016-01-29,259.573690222615,"Gringotts"
"M018",2016-01-29,147.139893620726,"Gringotts"
"F020",2016-01-29,508.950418588778,"Gringotts"
"M026",2016-01-29,NA,"Gringotts"
"F032",2016-01-29,68.4580210576485,"Gringotts"
"M034",2016-01-29,407.249894954301,"Gringotts"
"F036",2016-01-29,60.2641082265815,"Gringotts"
"M041",2016-01-29,510.965357692248,"Gringotts"
"F042",2016-01-29,NA,"Gringotts"
"M045",2016-01-29,224.935629615473,"Gringotts"
"F010",2016-01-29,704.984283903826,"Hogsmeade"
"F024",2016-01-29,160.461409155193,"Hogsmeade"
"F028",2016-01-29,64.0383949301446,"Hogsmeade"
"F033",2016-01-29,334.315967189636,"Hogsmeade"
"F040",2016-01-29,117.337165987959,"Hogsmeade"
"M043",2016-01-29,1752.42014411405,"Hogsmeade"
"M006",2016-02-05,143.21990957479,"Diagon Alley"
"M007",2016-02-05,221.705035554676,"Diagon Alley"
"M017",2016-02-05,1224.80168657705,"Diagon Alley"
"F019",2016-02-05,166.902546077939,"Diagon Alley"
"M023",2016-02-05,99.8025935765053,"Diagon Alley"
"M025",2016-02-05,83.9541254475028,"Diagon Alley"
"F037",2016-02-05,144.374576920615,"Diagon Alley"
"F044",2016-02-05,85.0099766753106,"Diagon Alley"
"M002",2016-02-05,523.638269308575,"Forbidden Forest"
"M003",2016-02-05,349.895353796907,"Forbidden Forest"
"M005",2016-02-05,65.3893623119116,"Forbidden Forest"
"F011",2016-02-05,38.7557938491144,"Forbidden Forest"
"F013",2016-02-05,218.73561202997,"Forbidden Forest"
"M016",2016-02-05,37.0810057281324,"Forbidden Forest"
"M021",2016-02-05,63.7552401979896,"Forbidden Forest"
"M027",2016-02-05,149.00060924894,"Forbidden Forest"
"F029",2016-02-05,47.0328393408639,"Forbidden Forest"
"F030",2016-02-05,91.6102999116954,"Forbidden Forest"
"M031",2016-02-05,288.566707340818,"Forbidden Forest"
"M035",2016-02-05,271.187715895015,"Forbidden Forest"
"F038",2016-02-05,127.077875271167,"Forbidden Forest"
"M039",2016-02-05,186.954409690123,"Forbidden Forest"
"M001",2016-02-05,84.7275918272296,"Gringotts"
"F004",2016-02-05,465.613451668156,"Gringotts"
"F008",2016-02-05,423.058722130056,"Gringotts"
"M009",2016-02-05,824.545480507081,"Gringotts"
"M012",2016-02-05,3535.88515430836,"Gringotts"
"M014",2016-02-05,54.6855580134844,"Gringotts"
"M015",2016-02-05,148.753469605499,"Gringotts"
"M018",2016-02-05,237.328049005121,"Gringotts"
"F020",2016-02-05,NA,"Gringotts"
"M026",2016-02-05,311.813734453375,"Gringotts"
"F032",2016-02-05,144.398151077803,"Gringotts"
"M034",2016-02-05,980.303493761706,"Gringotts"
"F036",2016-02-05,52.6794358199772,"Gringotts"
"M041",2016-02-05,429.30236601297,"Gringotts"
"F042",2016-02-05,162.668485326544,"Gringotts"
"M045",2016-02-05,273.193693701503,"Gringotts"
"F010",2016-02-05,1355.51437147235,"Hogsmeade"
"F024",2016-02-05,65.3890273031182,"Hogsmeade"
"F028",2016-02-05,52.001876460635,"Hogsmeade"
"F033",2016-02-05,528.219833637352,"Hogsmeade"
"F040",2016-02-05,163.466649419366,"Hogsmeade"
"M043",2016-02-05,NA,"Hogsmeade"
"M006",2016-02-12,139.191562436315,"Diagon Alley"
"M007",2016-02-12,194.600578198298,"Diagon Alley"
"M017",2016-02-12,739.889444231268,"Diagon Alley"
"F019",2016-02-12,234.323669135959,"Diagon Alley"
"M023",2016-02-12,182.208087868349,"Diagon Alley"
"M025",2016-02-12,123.126382486324,"Diagon Alley"
"F037",2016-02-12,65.8700011536918,"Diagon Alley"
"F044",2016-02-12,143.528130661451,"Diagon Alley"
"M002",2016-02-12,713.891450691319,"Forbidden Forest"
"M003",2016-02-12,245.158153551563,"Forbidden Forest"
"M005",2016-02-12,54.0683452375863,"Forbidden Forest"
"F011",2016-02-12,63.0170625522845,"Forbidden Forest"
"F013",2016-02-12,303.782503621604,"Forbidden Forest"
"M016",2016-02-12,25.8250806546684,"Forbidden Forest"
"M021",2016-02-12,132.899170420481,"Forbidden Forest"
"M027",2016-02-12,82.9504637846957,"Forbidden Forest"
"F029",2016-02-12,NA,"Forbidden Forest"
"F030",2016-02-12,NA,"Forbidden Forest"
"M031",2016-02-12,102.011147666553,"Forbidden Forest"
"M035",2016-02-12,137.65051902108,"Forbidden Forest"
"F038",2016-02-12,105.55411129343,"Forbidden Forest"
"M039",2016-02-12,429.127960942371,"Forbidden Forest"
"M001",2016-02-12,NA,"Gringotts"
"F004",2016-02-12,303.78393581812,"Gringotts"
"F008",2016-02-12,283.617822989816,"Gringotts"
"M009",2016-02-12,960.45293935202,"Gringotts"
"M012",2016-02-12,2772.75002354872,"Gringotts"
"M014",2016-02-12,51.7918230412945,"Gringotts"
"M015",2016-02-12,233.973916456009,"Gringotts"
"M018",2016-02-12,158.391568705712,"Gringotts"
"F020",2016-02-12,296.238907720041,"Gringotts"
"M026",2016-02-12,NA,"Gringotts"
"F032",2016-02-12,123.636249391397,"Gringotts"
"M034",2016-02-12,489.138304716503,"Gringotts"
